question_id,result
11178,Answer: A
11179,A 
11180,A
11181,A 
11182,D 
11183,Answer: A
11184,A
11185,"the contract price of$10,000., so the answer is C"
11186,Answer: C
11187,D 
11188,C
11189,Not Sure
11190,Answer: B
11191,D
11192,A 
11193,A
11194,A
11195,B
11196,C 
11197,D 
11198,Answer: A
11199,Answer: A
11200,C 
11201,D 
11202,Answer: B
11203,C 
11204,A 
11205,D
11206,Answer: A
11207,Answer: C
11208,B 
11209,D
11210,A 
11211,A 
11212,A 
11213,Answer: C
11214,Answer: A
11215,Answer: D
11216,Answer: B
11217,A
11218,A
11219,C
11220,B 
11221,A 
11222,B
11223,A
11224,D 
11225,C
11226,C
11227,A
11228,Answer: A
11229,C
11230,A 
11231,B
11232,B 
11233,Answer: A
11234,Answer: D
11235,A
11236,B 
11237,D
11238,Answer: B
11239,B 
11240,A
11241,Answer: D
11242,A
11243,A
11244,D
11245,A 
11246,B 
11247,A
11248,A
11249,Answer: C
11250,D
11251,C
11252,C
11253,A
11254,D
11255,A
11256,D
11257,A
11258,A
11259,D
11260,A 
11261,B
11262,"recover, if a reasonable consumer would not expect the presence of such a pebble in the chowder., so the answer is A"
11263,B 
11264,C
11265,Answer: A
11266,D
11267,A 
11268,A 
11269,D 
11270,Answer: A
11271,D 
11272,A
11273,A 
11274,Answer: D
11275,Answer: C
11276,A 
11277,"The zoning ordinance provision would be upheld as constitutional under the state's police power., so the answer is D"
11278,Answer: A
11279,Answer: B
11280,Answer: A
11281,Answer: A
11282,D
11283,B
11284,A
11285,C
11286,Answer: A
11287,Answer: A
11288,B
11289,Answer: D
11290,Answer: D
11291,D 
11292,A
11293,Answer: A
11294,A 
11295,B
11296,Answer: D
11297,C
11298,A 
11299,Answer: A
11300,Answer: D
11301,C 
11302,Answer: A
11303,Answer: C
11304,Answer: A
11305,A 
11306,Answer: D
11307,A
11308,D
11309,A 
11310,A 
11311,B 
11312,D
11313,C
11314,A
11315,C
11316,C
11317,A
11318,A
11319,Answer: C
11320,A
11321,A 
11322,C
11323,Answer: A
11324,B
11325,D 
11326,A
11327,Answer: A
11328,Answer: C
11329,Answer: B
11330,A 
11331,Answer: A
11332,A
11333,Answer: D
11334,A
11335,Answer: B
11336,C 
11337,B 
11338,A
11339,C
11340,B
11341,Answer: A
11342,C 
11343,C 
11344,A
11345,B 
11346,Answer: A
11347,Answer: C
11348,A
11349,
11350,Answer: A
11351,A
11352,A 
11353,Answer: B
11354,D 
11355,A
11356,B 
11357,D
11358,C
11359,Answer: A
11360,A 
11361,Answer: A
11362,Answer: C
11363,A
11364,A 
11365,B 
11366,B 
11367,Answer: D
11368,D
11369,A 
11370,B
11371,A
11372,Answer: A
11373,B
11374,Answer: D
11375,A
11376,Answer: A
11377,B
11378,D 
11379,Answer: B
11380,D 
11381,B
11382,C 
11383,A 
11384,A
11385,A
11386,C 
11387,Answer: D
11388,B 
11389,B
11390,Answer: A
11391,D
11392,Answer: A
11393,A
11394,C
11395,B
11396,C 
11397,Answer: A
11398,Answer: C
11399,Answer: A
11400,A
11401,A 
11402,A 
11403,B
11404,A 
11405,C
11406,C 
11407,A
11408,Answer: C
11409,B
11410,Answer: A
11411,Answer: A
11412,B
11413,Answer: A
11414,Answer: D
11415,C
11416,A
11417,A 
11418,D
11419,Answer: D
11420,C 
11421,C 
11422,B
11423,Answer: A
11424,B
11425,A
11426,A 
11427,A 
11428,D 
11429,D
11430,D
11431,C
11432,A 
11433,A
11434,A
11435,Answer: A
11436,Answer: A
11437,D 
11438,C
11439,A
11440,D 
11441,A 
11442,B 
11443,Answer: A
11444,A
11445,C
11446,A
11447,B
11448,A
11449,A 
11450,A
11451,A 
11452,C
11453,Answer: B
11454,A
11455,A
11456,A
11457,C
11458,Answer: D
11459,Answer: A
11460,C
11461,Answer: A
11462,B
11463,C
11464,Answer: C
11465,B
11466,D
11467,Answer: B
11468,D
11469,B
11470,"Although the contract violates the law and is void, the court will require the homeowner to pay the contractor the reasonable value of the work accepted., so the answer is A"
11471,B
11472,A
11473,Answer: C
11474,Answer: B
11475,Answer: B
11476,A
11477,B
11478,A
11479,A 
11480,A
11481,C
11482,D
11483,A
11484,A 
11485,D
11486,B
11487,Answer: A
11488,C
11489,Answer: D
11490,
11491,Answer: A
11492,Answer: D
11493,None of the above
11494,D
11495,D 
11496,Answer: C
11497,Answer: A
11498,D 
11499,C
11500,C
11501,Answer: D
11502,A
11503,A 
11504,A
11505,D
11506,C
11507,B
11508,A 
11509,A 
11510,D 
11511,D 
11512,Not Sure
11513,A
11514,Answer: D
11515,A
11516,Answer: B
11517,A
11518,A 
11519,D
11520,A
11521,Answer: B
11522,A 
11523,Answer: D
11524,C 
11525,Answer: B
11526,B 
11527,C
11528,Answer: A
11529,Answer: C
11530,Answer: D
11531,B 
11532,A 
11533,Answer: B
11534,C
11535,A 
11536,C
11537,Answer: A
11538,B 
11539,D
11540,Answer: B
11541,A
11542,D
11543,B 
11544,B
11545,B
11546,B
11547,Answer: B
11548,A
11549,A
11550,C
11551,C 
11552,Answer: C
11553,A
11554,Answer: B
11555,C 
11556,A 
11557,A
11558,C
11559,A
11560,B
11561,Answer: D
11562,B
11563,A
11564,B 
11565,A
11566,Answer: D
11567,Answer: A
11568,A
11569,Answer: A
11570,Answer: B
11571,A
11572,A
11573,B 
11574,A
11575,A 
11576,C
11577,C
11578,C
11579,D
11580,D
11581,C 
11582,C
11583,C
11584,B 
11585,Answer: C
11586,B
11587,Answer: B
11588,A 
11589,Answer: C
11590,B
11591,A
11592,Answer: C
11593,A 
11594,A
11595,Answer: B
11596,D 
11597,Answer: A
11598,Answer: A
11599,A
11600,B 
11601,B 
11602,C 
11603,C
11604,A
11605,Answer: A
11606,A
11607,B
11608,B
11609,A 
11610,D
11611,A
11612,C
11613,B 
11614,Answer: A
11615,A
11616,D 
11617,Answer: C
11618,A
11619,"it is necessary to further a compelling state interest., so the answer is B"
11620,B
11621,D
11622,A 
11623,A 
11624,B
11625,A
11626,Answer: A
11627,B 
11628,Answer: B
11629,C
11630,B 
11631,D
11632,D
11633,Answer: A
11634,C
11635,Answer: D
11636,B
11637,A 
11638,Answer: C
11639,A
11640,B 
11641,Answer: C
11642,D
11643,A
11644,Answer: D
11645,A
11646,Answer: A
11647,C 
11648,A
11649,Answer: D
11650,A 
11651,C 
11652,C 
11653,B 
11654,A 
11655,A
11656,B
11657,B 
11658,A
11659,D
11660,D 
11661,D 
11662,C
11663,Answer: D
11664,A
11665,A
11666,Answer: D
11667,Answer: D
11668,A
11669,A
11670,D
11671,C 
11672,A
11673,A
11674,A 
11675,Answer: B
11676,B
11677,B 
11678,A 
11679,A
11680,B
11681,A
11682,Answer: C
11683,Answer: C
11684,B 
11685,B 
11686,A
11687,A 
11688,A 
11689,A 
11690,C 
11691,A 
11692,Answer: B
11693,A 
11694,Answer: D
11695,Answer: A
11696,A
11697,A
11698,A 
11699,A 
11700,A
11701,B
11702,Answer: D
11703,A 
11704,Answer: D
11705,B 
11706,A 
11707,A
11708,B
11709,
11710,C 
11711,Answer: D
11712,B 
11713,D
11714,A 
11715,
11716,C
11717,A
11718,B
11719,D 
11720,A 
11721,A
11722,C
11723,D 
11724,A
11725,D 
11726,D
11727,A
11728,A
11729,Answer: B
11730,A
11731,B 
11732,D
11733,B
11734,C
11735,D
11736,A
11737,Answer: B
11738,B
11739,A
11740,D 
11741,A
11742,Answer: A
11743,Answer: B
11744,B
11745,Answer: B
11746,A
11747,Answer: D
11748,C 
11749,B
11750,Answer: B
11751,Answer: A
11752,A
11753,Answer: D
11754,Answer: B
11755,Answer: B
11756,B
11757,C 
11758,B
11759,B
11760,B
11761,B 
11762,D 
11763,C
11764,C
11765,C
11766,A
11767,A 
11768,D
11769,B
11770,B
11771,Answer: C
11772,Answer: B
11773,A 
11774,None of the above
11775,Answer: A
11776,B
11777,C
11778,D
11779,Answer: A
11780,A 
11781,D
11782,D
11783,B 
11784,C
11785,Answer: C
11786,D 
11787,B
11788,B
11789,A 
11790,A
11791,D
11792,Answer: B
11793,Answer: B
11794,A
11795,A
11796,B
11797,D
11798,A
11799,B
11800,A 
11801,C
11802,B
11803,A 
11804,A
11805,B
11806,B
11807,C 
11808,C
11809,C
11810,A
11811,A
11812,Answer: D
11813,D
11814,A 
11815,Answer: A
11816,B
11817,Answer: D
11818,A 
11819,C
11820,A 
11821,A
11822,B
11823,Answer: A
11824,A
11825,A
11826,A
11827,A
11828,A
11829,A 
11830,A 
11831,B
11832,Answer: C
11833,A
11834,A
11835,D
11836,A
11837,D 
11838,Answer: A
11839,C 
11840,Not Sure
11841,D 
11842,Answer: C
11843,A 
11844,A
11845,Answer: B
11846,A
11847,C 
11848,
11849,C
11850,A
11851,Answer: A
11852,B 
11853,C
11854,Answer: D
11855,C
11856,B
11857,A
11858,Answer: A
11859,A 
11860,B
11861,Answer: D
11862,A
11863,Answer: D
11864,B 
11865,
11866,B
11867,Answer: B
11868,"No, because the retailer is a citizen of State B., so the answer is B"
11869,A 
11870,C
11871,A
11872,A
11873,B
11874,A 
11875,Answer: A
11876,A
11877,B
11878,C 
11879,A 
11880,D 
11881,Answer: D
11882,C 
11883,A
11884,A
11885,C
11886,A
11887,A
11888,
11889,"first-degree murder., so the answer is A"
11890,Answer: A
11891,C 
11892,D
11893,A 
11894,Answer: C
11895,B
11896,"The defendant is compelled to stand trial in street clothing., so the answer is B"
11897,B 
11898,B 
11899,C 
11900,C 
11901,A
11902,
11903,C
11904,A
11905,
11906,Answer: C
11907,B
11908,A 
11909,A
11910,A
11911,A
11912,C
11913,A
11914,B
11915,Answer: B
11916,Answer: C
11917,A
11918,C 
11919,A
11920,C 
11921,A
11922,B 
11923,C
11924,Answer: D
11925,Answer: B
11926,
11927,B 
11928,A 
11929,B
11930,A
11931,C 
11932,Answer: B
11933,A 
11934,A
11935,A
11936,Answer: C
11937,Answer: A
11938,Answer: A
11939,A
11940,B
11941,A
11942,A
11943,B
11944,A 
11945,Answer: B
11946,B 
11947,Answer: A
11948,A 
11949,A
11950,B
11951,B
11952,A
11953,B
11954,D
11955,"They committed a larceny by placing the three dresses in the shopping bag., so the answer is A"
11956,Answer: D
11957,D
11958,C
11959,Answer: A
11960,A 
11961,A 
11962,B
11963,A 
11964,A
11965,"the right to remove oil is an incident of a defeasible fee simple., so the answer is A"
11966,D 
11967,Answer: C
11968,A 
11969,A 
11970,B
11971,A
11972,Answer: A
11973,D 
11974,C
11975,A 
11976,D
11977,D
11978,Not Sure
11979,B 
11980,A
11981,B 
11982,C 
11983,Answer: D
11984,B
11985,"sustain the objection, because the radar results are not conclusive evidence of speeding., so the answer is A"
11986,C
11987,D
11988,Answer: A
11989,C 
11990,A
11991,Answer: B
11992,A
11993,B
11994,Answer: B
11995,Answer: A
11996,Answer: C
11997,Answer: A
11998,D
11999,B
12000,A
12001,C
12002,B
12003,A 
12004,Answer: B
12005,A 
12006,B 
12007,Answer: B
12008,B 
12009,Answer: B
12010,Answer: B
12011,C 
12012,C
12013,A
12014,Answer: A
12015,Answer: A
12016,A
12017,A
12018,Answer: A
12019,B 
12020,A
12021,C
12022,A
12023,C
12024,A 
12025,Answer: C
12026,Answer: A
12027,A
12028,D 
12029,Answer: A
12030,B
12031,B
12032,A
12033,A
12034,D
12035,B 
12036,C
12037,Answer: A
12038,B
12039,D
12040,D
12041,C 
12042,A 
12043,Answer: A
12044,A 
12045,A
12046,A 
12047,C
12048,Answer: B
12049,Answer: C
12050,A
12051,D
12052,A
12053,Answer: B
12054,C
12055,A 
12056,B 
12057,C 
12058,Answer: A
12059,Answer: A
12060,
12061,A 
12062,Answer: A
12063,A 
12064,Answer: A
12065,A
12066,A
12067,A
12068,A
12069,A
12070,A 
12071,Answer: A
12072,A 
12073,D 
12074,Answer: B
12075,Answer: D
12076,A 
12077,B 
12078,B 
12079,C
12080,D
12081,A 
12082,A
12083,C 
12084,A
12085,A 
12086,C
12087,A 
12088,D
12089,C
12090,Answer: A
12091,Answer: A
12092,Answer: A
12093,C
12094,C
12095,A
12096,B
12097,Answer: D
12098,A
12099,B 
12100,D
12101,Answer: A
12102,Answer: C
12103,Answer: C
12104,Not Sure
12105,A
12106,B
12107,A
12108,Answer: A
12109,Answer: D
12110,A
12111,Answer: B
12112,D
12113,A
12114,Answer: B
12115,A
12116,C
12117,Answer: C
12118,D
12119,A 
12120,D
12121,A 
12122,Answer: D
12123,Answer: B
12124,B
12125,A 
12126,A
12127,A
12128,C 
12129,A
12130,B 
12131,B
12132,B 
12133,Answer: A
12134,A 
12135,A
12136,B 
12137,D 
12138,C
12139,D 
12140,A
12141,C
12142,A
12143,B
12144,A 
12145,Answer: A
12146,Answer: A
12147,Answer: B
12148,Answer: C
12149,B 
12150,C 
12151,C
12152,A
12153,A
12154,D 
12155,B 
12156,Answer: D
12157,A 
12158,A
12159,B
12160,A
12161,A 
12162,Answer: C
12163,D
12164,Answer: D
12165,A
12166,A
12167,A
12168,C
12169,A
12170,A 
12171,B
12172,C 
12173,Answer: D
12174,A 
12175,A
12176,D
12177,D 
12178,Answer: D
12179,Answer: C
12180,A
12181,D
12182,A
12183,D 
12184,C
12185,D
12186,A
12187,A
12188,Answer: B
12189,D
12190,Answer: A
12191,D
12192,A
12193,Answer: B
12194,D
12195,A
12196,Answer: B
12197,Answer: C
12198,Answer: A
12199,B
12200,A
12201,A
12202,A 
12203,C
12204,C
12205,C
12206,B
12207,A
12208,A 
12209,D 
12210,Answer: D
12211,B 
12212,D 
12213,Answer: C
12214,Answer: C
12215,Answer: A
12216,Answer: D
12217,C 
12218,Answer: D
12219,D
12220,C 
12221,D
12222,A
12223,A 
12224,C
12225,B 
12226,B
12227,D
12228,A
12229,B
12230,Answer: A
12231,A 
12232,D
12233,D
12234,B 
12235,A 
12236,B 
12237,Answer: D
12238,"Cytokine secretion by natural killer cells, so the answer is A"
12239,D
12240,A 
12241,B
12242,A
12243,A
12244,None of the above
12245,A 
12246,B
12247,Answer: A
12248,B
12249,A 
12250,Answer: B
12251,B 
12252,D 
12253,Answer: B
12254,A
12255,B
12256,D
12257,B
12258,A
12259,Answer: A
12260,D 
12261,A 
12262,A 
12263,Answer: D
12264,A
12265,A
12266,A
12267,Answer: A
12268,Answer: D
12269,C
12270,C
12271,D 
12272,None of the above
12273,A
12274,A
12275,A 
12276,C 
12277,A 
12278,A 
12279,B
12280,A
12281,B
12282,Answer: A
12283,A
12284,C 
12285,Answer: C
12286,A
12287,A 
12288,Answer: D
12289,A 
12290,A
12291,D
12292,D
12293,Answer: A
12294,D
12295,D 
12296,A 
12297,B
12298,A 
12299,A
12300,B
12301,Answer: A
12302,A
12303,B
12304,Answer: A
12305,B
12306,Answer: A
12307,D 
12308,Answer: B
12309,A 
12310,A
12311,A 
12312,C
12313,A
12314,D 
12315,D 
12316,Answer: B
12317,A
12318,A 
12319,A
12320,D
12321,D
12322,B
12323,C 
12324,Answer: D
12325,B
12326,B
12327,A
12328,B 
12329,Answer: A
12330,"Apocrine gland, so the answer is A"
12331,D
12332,
12333,D
12334,A 
12335,B
12336,C
12337,C 
12338,Answer: B
12339,Answer: B
12340,A 
12341,
12342,Answer: D
12343,A 
12344,A 
12345,D
12346,Answer: D
12347,D
12348,A
12349,D
12350,C
12351,B 
12352,A 
12353,A 
12354,B
12355,A
12356,C 
12357,A 
12358,A 
12359,A
12360,Answer: D
12361,Not Sure
12362,A 
12363,Answer: D
12364,A 
12365,B
12366,A
12367,A 
12368,D 
12369,C
12370,A 
12371,A
12372,A 
12373,D
12374,D 
12375,Answer: A
12376,B
12377,D
12378,B
12379,A 
12380,D
12381,Answer: D
12382,D 
12383,A
12384,D 
12385,A
12386,D
12387,D
12388,B
12389,A 
12390,D
12391,Answer: B
12392,A 
12393,A 
12394,D 
12395,A 
12396,B
12397,D 
12398,C
12399,A
12400,A
12401,C 
12402,Answer: A
12403,A 
12404,D
12405,D
12406,D 
12407,A
12408,D
12409,Answer: A
12410,Answer: D
12411,A
12412,B
12413,D
12414,A
12415,Answer: A
12416,B 
12417,A 
12418,Answer: A
12419,D 
12420,C 
12421,D 
12422,D
12423,A
12424,D 
12425,D
12426,D 
12427,Answer: C
12428,D
12429,C
12430,Answer: A
12431,Answer: A
12432,A
12433,Answer: B
12434,Answer: B
12435,D 
12436,Answer: B
12437,D
12438,C 
12439,B
12440,A
12441,"needs analysis., so the answer is A"
12442,B
12443,A 
12444,A
12445,A
12446,A 
12447,Answer: A
12448,D
12449,Answer: D
12450,B 
12451,A 
12452,"goals serve 2 purposes: they are a basis for motivation and they direct behaviors, so the answer is A"
12453,B
12454,B 
12455,Answer: B
12456,C
12457,Answer: B
12458,B
12459,B
12460,A 
12461,A
12462,Answer: A
12463,A
12464,Answer: B
12465,A
12466,B
12467,B
12468,Answer: A
12469,D 
12470,A
12471,A 
12472,B
12473,D
12474,A
12475,Not Sure
12476,A 
12477,Answer: A
12478,Answer: D
12479,A
12480,D 
12481,A
12482,Answer: D
12483,Answer: C
12484,C
12485,A
12486,D
12487,Answer: B
12488,C
12489,A
12490,C
12491,Answer: D
12492,Answer: C
12493,D
12494,Answer: D
12495,Answer: D
12496,A 
12497,Answer: A
12498,A
12499,B
12500,Answer: A
12501,B 
12502,Answer: C
12503,A
12504,D
12505,Answer: A
12506,Answer: D
12507,A 
12508,B
12509,A 
12510,C
12511,A 
12512,A
12513,B
12514,
12515,"effect of an IV at diff levels of the other IVs, so the answer is A"
12516,D
12517,C
12518,Answer: C
12519,"Cognitive behavioral therapy, so the answer is A"
12520,A 
12521,D
12522,Answer: B
12523,Answer: A
12524,Answer: B
12525,B
12526,A
12527,B 
12528,Answer: A
12529,A
12530,C
12531,B 
12532,Answer: B
12533,A
12534,B 
12535,A 
12536,Answer: B
12537,C
12538,A
12539,Answer: A
12540,C
12541,A 
12542,D
12543,A 
12544,C
12545,Answer: B
12546,B 
12547,B
12548,B
12549,"high ability and low motivation., so the answer is C"
12550,A 
12551,B
12552,A
12553,B 
12554,A
12555,C 
12556,B
12557,A 
12558,A
12559,Answer: D
12560,Answer: C
12561,D
12562,Answer: B
12563,Answer: B
12564,Answer: B
12565,C 
12566,B 
12567,Answer: B
12568,A 
12569,A
12570,B
12571,A
12572,A
12573,C 
12574,C
12575,A
12576,A 
12577,A
12578,A 
12579,A
12580,Answer: A
12581,A 
12582,B 
12583,B
12584,Answer: B
12585,A
12586,A 
12587,C
12588,A 
12589,
12590,D 
12591,C
12592,Answer: A
12593,Answer: C
12594,D
12595,B
12596,A
12597,Answer: A
12598,A 
12599,Answer: B
12600,Answer: C
12601,A 
12602,C 
12603,A
12604,Answer: D
12605,A
12606,A
12607,A 
12608,D
12609,Answer: A
12610,"brain damage, intellectual disability, or emotional disturbance, so the answer is D"
12611,B
12612,C
12613,Answer: A
12614,Answer: A
12615,Answer: B
12616,A
12617,A
12618,A 
12619,Answer: A
12620,C 
12621,A
12622,D
12623,A
12624,Answer: A
12625,A 
12626,Answer: C
12627,D 
12628,"the student should be listed as the first author., so the answer is A"
12629,D
12630,C
12631,A 
12632,B
12633,A
12634,B 
12635,B 
12636,B
12637,A
12638,Answer: A
12639,Answer: D
12640,B
12641,B 
12642,A 
12643,A 
12644,C
12645,C 
12646,A
12647,D
12648,"we tend to remember unfinished tasks better than finished ones., so the answer is A"
12649,A 
12650,C
12651,A 
12652,C
12653,None of the above
12654,Answer: D
12655,A
12656,C
12657,B
12658,A 
12659,C
12660,B
12661,A
12662,A 
12663,B
12664,D
12665,A
12666,A 
12667,A
12668,Answer: D
12669,D
12670,A
12671,D
12672,Answer: A
12673,A
12674,D
12675,A
12676,A 
12677,B
12678,C
12679,Answer: A
12680,A
12681,A
12682,A
12683,B
12684,D 
12685,A
12686,A
12687,B
12688,Answer: A
12689,A 
12690,A
12691,A 
12692,A 
12693,Answer: D
12694,A
12695,D
12696,A
12697,A 
12698,D
12699,A
12700,C 
12701,B
12702,A 
12703,B
12704,B 
12705,A 
12706,A 
12707,C 
12708,Answer: A
12709,A 
12710,C
12711,D
12712,A 
12713,D
12714,D 
12715,B
12716,C 
12717,C
12718,Answer: D
12719,D
12720,A 
12721,B
12722,Answer: A
12723,C
12724,C
12725,B
12726,D
12727,A 
12728,A 
12729,A
12730,B
12731,B
12732,D
12733,A
12734,Not Sure
12735,D 
12736,C 
12737,C
12738,A
12739,Answer: C
12740,C 
12741,A 
12742,Answer: B
12743,A
12744,C 
12745,A
12746,A 
12747,C 
12748,"only if the employee was referred to the program by the supervisor., so the answer is B"
12749,A 
12750,A 
12751,A 
12752,C 
12753,Answer: B
12754,A
12755,A
12756,A 
12757,A
12758,D
12759,Answer: D
12760,D
12761,A
12762,B
12763,Answer: A
12764,B
12765,A 
12766,B
12767,A
12768,D 
12769,D 
12770,A
12771,Answer: A
12772,A
12773,Answer: A
12774,A 
12775,A 
12776,B 
12777,A 
12778,None of the above
12779,Answer: B
12780,C 
12781,Answer: B
12782,C
12783,A
12784,A
12785,B
12786,Answer: A
12787,A 
12788,A 
12789,A
12790,A
12791,A
12792,A 
12793,A
12794,B
12795,A
12796,C
12797,D
12798,Not Sure
12799,B
12800,C
12801,Answer: A
12802,Answer: D
12803,C 
12804,A
12805,C
12806,A
12807,A 
12808,Answer: C
12809,D
12810,A 
12811,B
12812,B
12813,Answer: A
12814,C
12815,B 
12816,A
12817,C 
12818,Answer: D
12819,A
12820,Answer: D
12821,Answer: B
12822,C 
12823,D 
12824,B
12825,B
12826,A
12827,A 
12828,A
12829,A 
12830,Answer: A
12831,A
12832,D
12833,C 
12834,C 
12835,A 
12836,C
12837,A
12838,C
12839,A 
12840,B
12841,Answer: C
12842,B
12843,B 
12844,D 
12845,C
12846,Answer: C
12847,Answer: A
12848,D
12849,B
12850,C
12851,D 
12852,Answer: D
12853,D
12854,Answer: D
12855,Answer: D
12856,A 
12857,A
12858,A 
12859,B 
12860,Answer: A
12861,B
12862,A
12863,Answer: C
12864,D 
12865,A
12866,Answer: B
12867,Answer: A
12868,B
12869,A 
12870,C 
12871,Answer: C
12872,B 
12873,Answer: A
12874,A
12875,B 
12876,A 
12877,A
12878,B
12879,C 
12880,B
12881,C
12882,Answer: A
12883,Answer: A
12884,A
12885,Answer: A
12886,D
12887,D
12888,Answer: A
12889,B
12890,D
12891,Answer: A
12892,Answer: D
12893,Answer: B
12894,C 
12895,A
12896,B
12897,Answer: A
12898,Answer: B
12899,Answer: A
12900,C 
12901,A 
12902,A
12903,C 
12904,C
12905,Answer: A
12906,A 
12907,
12908,C 
12909,D 
12910,Answer: B
12911,B 
12912,A 
12913,A 
12914,C
12915,B 
12916,A 
12917,A
12918,C 
12919,A 
12920,A 
12921,Answer: A
12922,B
12923,C
12924,B
12925,A
12926,A
12927,C 
12928,A
12929,A 
12930,C
12931,A
12932,B 
12933,D
12934,B 
12935,C 
12936,A
12937,A 
12938,B 
12939,C
12940,A
12941,A
12942,A
12943,B
12944,A 
12945,A 
12946,B
12947,A 
12948,Answer: A
12949,A
12950,Answer: B
12951,B
12952,"a simultaneous event produced the fluctuation, so the answer is A"
12953,C
12954,None of the above
12955,C 
12956,B
12957,B
12958,
12959,A 
12960,A
12961,"Random assignment, random selection, so the answer is B"
12962,C
12963,D
12964,Answer: C
12965,Answer: D
12966,B 
12967,A
12968,Answer: A
12969,C
12970,A
12971,C
12972,D 
12973,B
12974,Answer: B
12975,B 
12976,Answer: D
12977,B 
12978,A 
12979,A 
12980,A
12981,A
12982,B 
12983,D 
12984,B
12985,Answer: C
12986,D 
12987,D
12988,Answer: A
12989,A
12990,Answer: D
12991,A
12992,A
12993,Answer: C
12994,A 
12995,A 
12996,Answer: C
12997,Answer: A
12998,D
12999,A
13000,Answer: A
13001,Answer: A
13002,A
13003,
13004,C
13005,B
13006,A
13007,D
13008,A 
13009,B
13010,
13011,B 
13012,Answer: B
13013,Answer: B
13014,Answer: A
13015,C 
13016,A 
13017,A 
13018,
13019,None of the above
13020,Answer: A
13021,C 
13022,D
13023,A 
13024,Answer: A
13025,B 
13026,C
13027,C 
13028,A 
13029,A 
13030,C
13031,D 
13032,A
13033,C 
13034,A 
13035,A
13036,A
13037,D
13038,Answer: B
13039,Answer: C
13040,Answer: B
13041,Answer: A
13042,A
13043,B 
13044,Answer: C
13045,D 
13046,Answer: C
13047,A 
13048,B
13049,B 
13050,B
13051,B
13052,Answer: B
13053,C 
13054,"to interpret trends for management, so the answer is B"
13055,Answer: B
13056,A
13057,B 
13058,B
13059,Answer: A
13060,Answer: A
13061,Answer: A
13062,C
13063,A
13064,Answer: C
13065,A
13066,D
13067,A
13068,A
13069,Answer: C
13070,B
13071,Answer: B
13072,B
13073,Answer: D
13074,D 
13075,
13076,D 
13077,A
13078,Answer: A
13079,D 
13080,Answer: B
13081,Answer: C
13082,Answer: B
13083,B
13084,C
13085,A
13086,B
13087,Answer: A
13088,B
13089,Answer: C
13090,A
13091,Answer: B
13092,A
13093,C 
13094,Not Sure
13095,Answer: A
13096,Answer: A
13097,A 
13098,B
13099,A
13100,Answer: C
13101,B 
13102,C
13103,D 
13104,Answer: A
13105,D
13106,Answer: B
13107,A
13108,A 
13109,Answer: B
13110,B
13111,B 
13112,A
13113,
13114,Answer: A
13115,A 
13116,A
13117,A 
13118,Answer: D
13119,B
13120,A
13121,Answer: B
13122,Answer: C
13123,D
13124,Answer: D
13125,A
13126,Answer: B
13127,A
13128,A
13129,A 
13130,D
13131,C
13132,D
13133,A
13134,B
13135,A 
13136,D
13137,A
13138,B 
13139,A
13140,A 
13141,A 
13142,C
13143,A
13144,Answer: A
13145,A
13146,B 
13147,Answer: C
13148,Answer: B
13149,D
13150,A
13151,C 
13152,D 
13153,Answer: A
13154,D
13155,A 
13156,B
13157,A
13158,A
13159,C
13160,B
13161,Answer: A
13162,D 
13163,B
13164,A
13165,A 
13166,A
13167,B
13168,A
13169,A
13170,Answer: A
13171,Answer: C
13172,B
13173,C
13174,A
13175,A 
13176,C 
13177,C
13178,B
13179,Answer: B
13180,A 
13181,Answer: D
13182,Answer: D
13183,C
13184,
13185,Answer: B
13186,A
13187,A 
13188,A 
13189,Answer: D
13190,C
13191,A
13192,Answer: A
13193,A
13194,A 
13195,A
13196,A
13197,Answer: D
13198,A
13199,A
13200,D
13201,Not Sure
13202,B
13203,
13204,Answer: C
13205,B
13206,Answer: A
13207,Answer: D
13208,None of the above
13209,A 
13210,B 
13211,B
13212,B
13213,D
13214,
13215,D
13216,Answer: A
13217,A
13218,C
13219,D
13220,Answer: A
13221,D
13222,C
13223,D
13224,A 
13225,Answer: C
13226,D 
13227,Answer: C
13228,A
13229,D
13230,Answer: D
13231,D
13232,A 
13233,Answer: C
13234,C
13235,B 
13236,C
13237,Answer: A
13238,Answer: D
13239,A
13240,Answer: B
13241,D
13242,A 
13243,D
13244,A
13245,C
13246,D
13247,A
13248,D
13249,Answer: D
13250,A
13251,A 
13252,Answer: D
13253,C
13254,Answer: D
13255,D
13256,D 
13257,A
13258,A
13259,A
13260,B
13261,C 
13262,A 
13263,
13264,Answer: B
13265,D 
13266,D 
13267,A
13268,A
13269,B
13270,
13271,C
13272,C
13273,D 
13274,Answer: A
13275,A
13276,B 
13277,D
13278,A 
13279,D
13280,Answer: D
13281,C
13282,D
13283,C 
13284,Answer: D
13285,Answer: A
13286,C
13287,D 
13288,C 
13289,Answer: A
13290,A 
13291,A
13292,C 
13293,B 
13294,D 
13295,A 
13296,Answer: B
13297,D 
13298,Answer: B
13299,D
13300,D 
13301,Answer: B
13302,"Strategic studies are the central concern of international relations, within strategic studies, the subset of security studies focuses on military security., so the answer is A"
13303,Answer: A
13304,B 
13305,C
13306,D 
13307,A
13308,B 
13309,Answer: D
13310,D
13311,Answer: A
13312,D
13313,
13314,Answer: D
13315,D
13316,D
