question_id,result
10642,"Yes, because it is a reasonable regulation of the procedure to be followed in such cases and does not substantially diminish the underlying obligations of the buyer., so the answer is A"
10643,A
10644,B
10645,D
10646,Answer: C
10647,C
10648,"The purchaser, because he purchased the house by warranty deed., so the answer is C"
10649,D
10650,A
10651,Answer: C
10652,C
10653,D
10654,Answer: A
10655,C
10656,"the widow had not given the student requisitenotice for terminating a periodic tenancy., so the answer is B"
10657,D
10658,D
10659,A
10660,D
10661,B
10662,Answer: D
10663,"recover, because the tenant's obligation to maintain fire insurance did not terminate after his assignment to the doctor., so the answer is B"
10664,C
10665,A
10666,"a proper attempt to refresh the headmaster's recollection., so the answer is A"
10667,Answer: A
10668,Answer: C
10669,A
10670,C
10671,A
10672,Answer: D
10673,B 
10674,None of the above
10675,B
10676,B
10677,A
10678,B
10679,C
10680,"Larceny of the ring., so the answer is B"
10681,B
10682,C
10683,D
10684,Answer: B
10685,A
10686,A
10687,D 
10688,B
10689,B
10690,C
10691,Answer: D
10692,A 
10693,D
10694,C
10695,C
10696,C
10697,B
10698,Answer: B
10699,Answer: D
10700,A
10701,D
10702,Answer: B
10703,Answer: B
10704,
10705,D 
10706,B
10707,C 
10708,D
10709,D
10710,D
10711,"Yes, because the informant was a false friend, and the defendant was tricked into making the confession., so the answer is B"
10712,B
10713,
10714,D
10715,C
10716,Answer: D
10717,"attempted robbery., so the answer is B"
10718,C
10719,A
10720,A
10721,D
10722,A
10723,Not Sure
10724,A
10725,A 
10726,B
10727,D
10728,None of the above
10729,Answer: C
10730,"Yes, because the man gave the buyer a warranty deed and the absence of the shutters violated a covenant of the deed., so the answer is D"
10731,D
10732,C
10733,Answer: A
10734,Answer: B
10735,A
10736,D 
10737,B
10738,B
10739,A
10740,C
10741,B
10742,Answer: D
10743,C
10744,B 
10745,A
10746,A 
10747,D
10748,C
10749,A
10750,Answer: C
10751,B
10752,D
10753,Answer: D
10754,D
10755,"The photographs are not the best evidence to prove how the tank ruptured., so the answer is D"
10756,D
10757,Not Sure
10758,A
10759,C
10760,A
10761,A
10762,A
10763,D
10764,Answer: A
10765,B
10766,C
10767,Answer: B
10768,D
10769,D
10770,D
10771,D
10772,A
10773,A
10774,B
10775,Answer: B
10776,B
10777,"a principal in the second degree., so the answer is B"
10778,Answer: B
10779,C
10780,Answer: B
10781,D
10782,A
10783,D
10784,Answer: B
10785,Answer: A
10786,D
10787,B
10788,C
10789,D
10790,Answer: D
10791,B
10792,D
10793,C
10794,D 
10795,C
10796,C
10797,C
10798,Answer: D
10799,A
10800,D
10801,A
10802,D
10803,D
10804,B
10805,A
10806,
10807,Answer: A
10808,C
10809,Answer: B
10810,B
10811,D
10812,D
10813,None of the above
10814,D
10815,D
10816,B
10817,A
10818,B
10819,"guilty of solicitation and conspiracy to commit murder., so the answer is C"
10820,C 
10821,B
10822,Answer: A
10823,Answer: B
10824,Answer: B
10825,D
10826,C
10827,A
10828,A
10829,
10830,B
10831,A
10832,B
10833,Answer: C
10834,B
10835,B
10836,Answer: B
10837,A 
10838,D
10839,D 
10840,D
10841,Answer: D
10842,Answer: A
10843,D
10844,C
10845,D
10846,B
10847,A
10848,C
10849,C
10850,B
10851,B
10852,
10853,B
10854,B
10855,Answer: C
10856,B 
10857,Answer: A
10858,A
10859,Answer: A
10860,D
10861,A
10862,B
10863,Answer: D
10864,A
10865,C
10866,"A partially executed contract means that one party has completed performance while the other party has only promised., so the answer is B"
10867,D
10868,A 
10869,B
10870,C 
10871,Answer: C
10872,D
10873,A 
10874,C
10875,"The defendant hates her husband after learning that he is having an affair with her best friend. She also knows that her husband owes a man a large amount of money, which he refuses to pay. Before the husband is about to leave for work, the defendant looks out the window and sees the man hiding outside with a gun. The defendant decides not to warn the husband, who then walks outside and is shot and killed by the man., so the answer is B"
10876,C 
10877,B
10878,D
10879,Answer: D
10880,Not Sure
10881,A 
10882,B
10883,B
10884,"There is no enforceable restriction because the mobile-home provision did not ""run with the land. "", so the answer is A"
10885,C
10886,D
10887,D
10888,Answer: C
10889,C 
10890,D
10891,Answer: D
10892,Answer: D
10893,Answer: B
10894,C
10895,C 
10896,B
10897,B
10898,C
10899,D
10900,A
10901,C
10902,B
10903,C
10904,Answer: D
10905,C
10906,Answer: B
10907,B
10908,A
10909,A
10910,C
10911,A
10912,A
10913,B
10914,D
10915,Answer: C
10916,A
10917,D
10918,D
10919,B
10920,Answer: C
10921,"The pedestrian would not have been injured ifthe construction company had properly maintained the crane., so the answer is D"
10922,B 
10923,A
10924,B
10925,Answer: C
10926,D
10927,C
10928,D
10929,D
10930,C
10931,None of the above
10932,B
10933,A
10934,None of the above
10935,C
10936,Answer: D
10937,B 
10938,C
10939,B
10940,D
10941,Answer: A
10942,Answer: A
10943,C
10944,A
10945,Answer: D
10946,
10947,Answer: C
10948,A
10949,Answer: A
10950,B
10951,A
10952,A
10953,D
10954,A
10955,A
10956,A
10957,Answer: A
10958,A
10959,Answer: C
10960,D
10961,B
10962,B
10963,B
10964,Not Sure
10965,C
10966,B
10967,C
10968,Answer: D
10969,D
10970,A
10971,B
10972,Answer: B
10973,A
10974,B
10975,A 
10976,D
10977,B
10978,Answer: C
10979,Answer: A
10980,B
10981,A
10982,Answer: B
10983,D
10984,Answer: A
10985,D
10986,C
10987,Answer: A
10988,None of the above
10989,C
10990,C
10991,"The statute, as applied to the man, does not violate his First Amendment rights because his proposed speech is not political and, therefore, not among the classes of speech that are protected., so the answer is B"
10992,C
10993,A
10994,Answer: B
10995,"Yes, because the defendant was expressing opinions more than factual assertions, and opinions in this context are constitutionally protected., so the answer is A"
10996,D
10997,A
10998,Answer: B
10999,C
11000,Answer: C
11001,Answer: B
11002,C
11003,Answer: A
11004,B
11005,A
11006,Answer: C
11007,Answer: B
11008,C
11009,Answer: B
11010,Answer: B
11011,A
11012,Answer: A
11013,D
11014,B
11015,D
11016,D 
11017,B
11018,A
11019,"No, because the offer was not accepted  prior to an acceptance the seller had the right to sell to anyone., so the answer is B"
11020,D
11021,B
11022,C
11023,"Yes, because the man and the woman were acting in concert in a dangerous activity., so the answer is C"
11024,B
11025,C 
11026,C
11027,Answer: A
11028,A
11029,D
11030,C
11031,A
11032,A
11033,Answer: A
11034,A
11035,C
11036,A
11037,A
11038,C
11039,A
11040,Answer: C
11041,C 
11042,B 
11043,C 
11044,"the landlord, because a tenant remains liable to pay rent, even though as a result of the fire, the property was rendered uninhabitable., so the answer is A"
11045,A
11046,None of the above
11047,D
11048,C 
11049,Answer: A
11050,Answer: B
11051,Answer: A
11052,C
11053,"Crops and timber to be severed from the property next summer., so the answer is B"
11054,Answer: D
11055,A
11056,A
11057,D
11058,A
11059,A
11060,Answer: C
11061,A
11062,C
11063,D
11064,B
11065,D
11066,C
11067,A
11068,C
11069,D
11070,A
11071,A 
11072,D
11073,
11074,A
11075,C
11076,D
11077,A
11078,C
11079,
11080,D
11081,A
11082,A
11083,Answer: D
11084,B
11085,A
11086,Answer: C
11087,B
11088,B
11089,B
11090,Answer: D
11091,Answer: C
11092,B
11093,C
11094,Answer: A
11095,A
11096,
11097,C
11098,D
11099,C
11100,C
11101,D
11102,C
11103,Not Sure
11104,A
11105,D
11106,B
11107,B
11108,D
11109,Answer: D
11110,B
11111,B
11112,A
11113,A
11114,Answer: B
11115,"admissible as an admission., so the answer is B"
11116,A
11117,A
11118,D
11119,C
11120,"The impossibility of securing the caretaker's approval would render the owner absolutely liable for all of the painting., so the answer is D"
11121,B
11122,B 
11123,Answer: B
11124,B
11125,C
11126,B
11127,B
11128,Answer: D
11129,Answer: D
11130,D
11131,B
11132,A 
11133,B
11134,C
11135,A
11136,C
11137,C
11138,Answer: B
11139,B
11140,Answer: A
11141,Answer: B
11142,C
11143,A
11144,A
11145,A
11146,C
11147,A
11148,B
11149,C
11150,B
11151,"The last in time prevails, so the answer is C"
11152,C 
11153,C
11154,Answer: A
11155,C
11156,C
11157,C
11158,D
11159,C
11160,D
11161,D
11162,C 
11163,D
11164,"Require that the artist move out immediately or be held responsible for three years' rent., so the answer is D"
11165,Answer: D
11166,A
11167,
11168,A
11169,C
11170,B
11171,D
11172,C 
11173,"Yes, because Congress could determine that the transportation of stolen boats affects interstate commerce., so the answer is C"
11174,Answer: D
11175,C
11176,Answer: A
11177,D
11178,B 
11179,Answer: B
11180,A
11181,C
11182,B
11183,D
11184,Answer: A
11185,Answer: D
11186,C
11187,D 
11188,Answer: B
11189,B 
11190,B
11191,Answer: B
11192,A
11193,A
11194,A
11195,Answer: D
11196,D 
11197,None of the above
11198,C
11199,B
11200,D
11201,A 
11202,"On July 1, not June 1, the creditor will be entitled to a judgment against the debtor for$12,000., so the answer is C"
11203,C
11204,C
11205,D
11206,A
11207,Answer: B
11208,A
11209,D
11210,B
11211,Answer: B
11212,C
11213,
11214,Answer: B
11215,
11216,B 
11217,A
11218,
11219,C 
11220,C
11221,
11222,"Yes, because Defendant had ten days after the jury returned its verdict within which to move to set aside the verdict., so the answer is B"
11223,Answer: D
11224,Answer: D
11225,B
11226,None of the above
11227,D
11228,D
11229,"not succeed, because he did not have knowledge of the reward., so the answer is C"
11230,D
11231,B
11232,Answer: B
11233,A
11234,D
11235,B 
11236,D
11237,D 
11238,B 
11239,B
11240,A
11241,D
11242,A
11243,Answer: D
11244,C
11245,A
11246,Answer: B
11247,Answer: D
11248,A
11249,
11250,D
11251,C
11252,A
11253,D 
11254,"Congress may not retain the power to appoint even a minority of members of such an agency., so the answer is D"
11255,Answer: A
11256,Answer: C
11257,Not Sure
11258,B 
11259,A 
11260,C 
11261,Answer: B
11262,C
11263,Answer: A
11264,Answer: D
11265,C 
11266,
11267,D 
11268,A
11269,
11270,A
11271,"overrule the objection, because an authenticating witness need not be an expert if familiar with the handwriting of the person in question., so the answer is D"
11272,A
11273,A
11274,D
11275,C
11276,"Yes, if the wiring became disjointed because the electrician's plans departed from established standards in the electrical industry., so the answer is A"
11277,Answer: A
11278,C
11279,Answer: B
11280,Answer: A
11281,Answer: D
11282,B 
11283,Answer: B
11284,Answer: B
11285,D
11286,D
11287,A 
11288,Answer: D
11289,C
11290,Answer: C
11291,Answer: D
11292,A
11293,Answer: C
11294,A 
11295,D 
11296,Answer: D
11297,Answer: B
11298,A
11299,Answer: A
11300,Answer: D
11301,C
11302,Answer: D
11303,Answer: C
11304,B 
11305,C
11306,D
11307,D
11308,Answer: D
11309,A 
11310,
11311,Answer: B
11312,D
11313,C
11314,B
11315,C
11316,C
11317,Answer: A
11318,Answer: A
11319,C
11320,Answer: B
11321,Answer: B
11322,"The complaint does not allege that the repair shop employee suffered any physical consequences., so the answer is C"
11323,B
11324,B
11325,A
11326,A
11327,B
11328,C
11329,Answer: A
11330,A
11331,Answer: A
11332,C
11333,D 
11334,C
11335,Answer: B
11336,Answer: D
11337,B
11338,A 
11339,C 
11340,Answer: B
11341,B
11342,Answer: C
11343,B
11344,
11345,B
11346,B
11347,C
11348,A
11349,Answer: A
11350,C 
11351,A
11352,Answer: A
11353,B
11354,A
11355,Answer: A
11356,Answer: C
11357,D
11358,B
11359,A
11360,B
11361,C
11362,D 
11363,D
11364,C 
11365,B
11366,Answer: B
11367,A
11368,
11369,A 
11370,Answer: B
11371,C 
11372,None of the above
11373,A
11374,D
11375,B
11376,Answer: A
11377,C
11378,Answer: D
11379,Answer: C
11380,B
11381,B
11382,Answer: C
11383,C
11384,D
11385,Answer: A
11386,C
11387,C
11388,Answer: C
11389,Answer: A
11390,D
11391,Answer: D
11392,D
11393,A
11394,C
11395,C
11396,C 
11397,A
11398,"No, because in some unilateral mistakes, rescission is allowed if there has been an unconscionably unequal exchange of values, and there is no substantial hardship to the other party., so the answer is C"
11399,C
11400,"The contractor, because his signing a contract with the homeowner and completing the work according to the plans and specifications was legally sufficient consideration to support the neighbor's promise to pay him the $10,000., so the answer is A"
11401,Answer: B
11402,B
11403,B
11404,Answer: A
11405,"An undivided one-half interest because the 20-year limitation period did not run against her because she was unaware of the brother's exclusive possession., so the answer is D"
11406,C
11407,C
11408,C
11409,D
11410,A
11411,A
11412,B
11413,A
11414,D
11415,D
11416,Answer: D
11417,Answer: C
11418,D
11419,B
11420,C
11421,C 
11422,B
11423,A
11424,B 
11425,None of the above
11426,B
11427,Not Sure
11428,D
11429,B
11430,Answer: D
11431,C
11432,Answer: B
11433,A
11434,B
11435,D
11436,C
11437,Answer: D
11438,B
11439,D
11440,C
11441,B
11442,B
11443,D
11444,"The defendant was provoked by accidentally seeing his wife having sexual relations with his best friend., so the answer is C"
11445,Answer: D
11446,A 
11447,Answer: B
11448,A
11449,B
11450,C
11451,A
11452,C
11453,B
11454,A
11455,B
11456,A 
11457,C
11458,A
11459,Answer: A
11460,Answer: B
11461,A 
11462,D
11463,Answer: C
11464,C
11465,C 
11466,D 
11467,B
11468,D 
11469,B
11470,Not Sure
11471,B
11472,A
11473,C
11474,B
11475,Answer: B
11476,D
11477,Not Sure
11478,A
11479,A
11480,A
11481,Not Sure
11482,D
11483,B
11484,B
11485,Answer: D
11486,B
11487,Answer: C
11488,C
11489,Answer: A
11490,A
11491,A
11492,B
11493,C
11494,Answer: A
11495,B 
11496,C
11497,B
11498,D
11499,C
11500,
11501,D
11502,Answer: D
11503,A
11504,B
11505,C
11506,C 
11507,B
11508,A
11509,B
11510,A
11511,D 
11512,C
11513,Answer: D
11514,D
11515,B 
11516,A
11517,"Partial performance, so the answer is B"
11518,A
11519,C
11520,A
11521,A
11522,A
11523,D
11524,C
11525,A
11526,C
11527,A
11528,A
11529,Answer: C
11530,D
11531,Answer: B
11532,Not Sure
11533,A
11534,Answer: C
11535,A
11536,C
11537,B
11538,A
11539,D
11540,D
11541,C
11542,Answer: D
11543,B
11544,B
11545,D
11546,C
11547,B 
11548,B 
11549,A 
11550,C
11551,C 
11552,Answer: C
11553,A
11554,Answer: B
11555,B 
11556,A 
11557,Answer: D
11558,Answer: D
11559,C
11560,D
11561,D
11562,Answer: C
11563,Answer: C
11564,D
11565,A 
11566,Answer: D
11567,Answer: C
11568,C
11569,Not Sure
11570,Answer: B
11571,A
11572,D
11573,Answer: B
11574,A
11575,C 
11576,Answer: A
11577,A
11578,Not Sure
11579,D
11580,D
11581,
11582,C
11583,C
11584,Answer: B
11585,Answer: A
11586,B 
11587,A
11588,B
11589,C
11590,Answer: B
11591,C
11592,B
11593,D
11594,
11595,B
11596,C
11597,B
11598,Answer: A
11599,C
11600,Answer: B
11601,B
11602,C
11603,Answer: C
11604,Answer: A
11605,C
11606,C
11607,B
11608,Answer: B
11609,A 
11610,D
11611,D
11612,B
11613,B
11614,Answer: A
11615,Answer: C
11616,
11617,Answer: D
11618,A
11619,Answer: A
11620,C
11621,C
11622,D
11623,A
11624,C
11625,Answer: D
11626,Not Sure
11627,B 
11628,A
11629,C
11630,Answer: B
11631,D
11632,B
11633,C
11634,C
11635,Answer: D
11636,B
11637,C
11638,C
11639,A
11640,B
11641,C
11642,Answer: C
11643,Answer: A
11644,D
11645,C
11646,D 
11647,C
11648,B
11649,D
11650,A
11651,C
11652,D 
11653,B
11654,A
11655,B
11656,A
11657,B
11658,A
11659,D
11660,D
11661,D
11662,"Whether the work, taken as a whole, lacks serious literary, artistic, political, or scientific value., so the answer is C"
11663,D 
11664,B
11665,A
11666,D
11667,D
11668,C 
11669,A
11670,D
11671,C
11672,"convicted, because her knowledge that her exboyfriend was a federal agent is not a material element of the crime., so the answer is A"
11673,B
11674,None of the above
11675,D 
11676,"denied, as to the cocaine and the marijuana., so the answer is D"
11677,B 
11678,B
11679,Answer: D
11680,Answer: B
11681,D
11682,C
11683,Answer: D
11684,C
11685,B 
11686,Answer: D
11687,D
11688,A
11689,A
11690,B
11691,Answer: A
11692,D
11693,A 
11694,D 
11695,A
11696,A
11697,D
11698,D
11699,B
11700,Answer: D
11701,Answer: B
11702,D
11703,"No, the state must first give the publisher and author a preliminary hearing before a magistrate to get a determination if the book is obscene., so the answer is C"
11704,Answer: B
11705,A 
11706,C
11707,A
11708,Answer: B
11709,C
11710,B
11711,D
11712,B
11713,D
11714,A
11715,"Solicitation, conspiracy, and murder., so the answer is D"
11716,C
11717,D
11718,A
11719,Answer: D
11720,D
11721,Answer: A
11722,B
11723,Answer: B
11724,A
11725,D 
11726,D
11727,D
11728,C
11729,Answer: B
11730,Answer: D
11731,B
11732,D
11733,B
11734,C
11735,D
11736,C
11737,D
11738,None of the above
11739,D
11740,Not Sure
11741,A
11742,A
11743,Answer: C
11744,B
11745,B
11746,Answer: B
11747,"Only the manufacturer of the car and the retailer of the car., so the answer is A"
11748,A
11749,B
11750,
11751,C
11752,
11753,D
11754,B
11755,A 
11756,B
11757,C
11758,Answer: B
11759,B
11760,B
11761,B
11762,D
11763,Answer: C
11764,Answer: C
11765,C
11766,D
11767,B
11768,D
11769,
11770,B
11771,A
11772,B
11773,B
11774,Answer: D
11775,B
11776,C
11777,C
11778,Answer: A
11779,D
11780,B
11781,B
11782,D
11783,D
11784,C 
11785,C
11786,
11787,C
11788,
11789,A 
11790,D
11791,D
11792,B
11793,B
11794,"Yes, because the Sheriff, as a part of the executive branch himself, is not legally qualified to bring a claim against the executive., so the answer is B"
11795,Answer: C
11796,B
11797,D
11798,D
11799,Answer: B
11800,B 
11801,C
11802,C
11803,C
11804,"invalid, because Congress may use its general welfare power to prohibit state legislation that it deems harmful to the nation as a whole., so the answer is B"
11805,Answer: C
11806,B
11807,D
11808,C
11809,C
11810,A 
11811,"Yes, because the golfer assumed the risk by coming onto the company's property., so the answer is D"
11812,A
11813,C
11814,A
11815,D
11816,"No, because a jury could find that there was a latent defect in the doors., so the answer is A"
11817,Answer: D
11818,A 
11819,C 
11820,Answer: C
11821,A
11822,C
11823,A
11824,A 
11825,B
11826,None of the above
11827,A
11828,Answer: A
11829,Answer: A
11830,B
11831,B
11832,C
11833,A
11834,A
11835,Answer: D
11836,
11837,D
11838,B 
11839,B
11840,C
11841,B 
11842,D
11843,B 
11844,A
11845,B
11846,C
11847,C 
11848,A
11849,C
11850,C
11851,A
11852,B
11853,A
11854,D
11855,C
11856,B 
11857,Answer: D
11858,
11859,
11860,B
11861,D
11862,A 
11863,D
11864,C
11865,C
11866,C
11867,B
11868,Answer: D
11869,C
11870,A
11871,D
11872,A
11873,B 
11874,Answer: B
11875,A
11876,C
11877,D
11878,Answer: C
11879,Answer: C
11880,C
11881,D
11882,C
11883,A
11884,C
11885,C 
11886,A
11887,D
11888,B
11889,A
11890,B
11891,Answer: C
11892,D
11893,A
11894,C
11895,C
11896,B
11897,A
11898,B
11899,Answer: B
11900,B
11901,A
11902,Answer: B
11903,C
11904,C 
11905,C
11906,C 
11907,Answer: B
11908,Answer: D
11909,"It is a fee simple determinable, and title ends automatically if drugs are used., so the answer is A"
11910,A
11911,A
11912,B
11913,A
11914,B
11915,B
11916,C
11917,B
11918,C
11919,Answer: D
11920,C
11921,A
11922,B
11923,"In a race notice jurisdiction, the vintner, as a subsequent bonafide purchaser without notice of the prior landowner-to-son instrument, would acquire record title to the vineyard, because he recorded his deed first in time., so the answer is C"
11924,D
11925,Answer: D
11926,B
11927,Answer: B
11928,None of the above
11929,B
11930,A
11931,C
11932,D
11933,C
11934,A
11935,A 
11936,Answer: A
11937,Answer: A
11938,Answer: C
11939,C 
11940,Answer: B
11941,D
11942,D
11943,D
11944,A
11945,C 
11946,
11947,None of the above
11948,A 
11949,None of the above
11950,B
11951,B
11952,Answer: C
11953,A
11954,Answer: D
11955,C
11956,D
11957,D
11958,"constructive condition precedent that was substantially performed., so the answer is C"
11959,B
11960,A
11961,B
11962,B
11963,Answer: A
11964,D
11965,A
11966,Answer: D
11967,Answer: C
11968,Answer: B
11969,C
11970,B
11971,A
11972,C
11973,D
11974,Answer: C
11975,Answer: C
11976,D
11977,D
11978,Answer: C
11979,B
11980,Answer: B
11981,D
11982,"arson and murder., so the answer is C"
11983,C
11984,C
11985,C
11986,C
11987,"The editor and newspaper, because Congress is empowered to prohibit untruthful advertising, even where it urges the purchase of a legal, validly offered item., so the answer is C"
11988,
11989,A 
11990,B
11991,Answer: B
11992,A 
11993,"Whether the mother's refusal to authorize medical treatment is justified on the basis of current knowledge., so the answer is B"
11994,Answer: B
11995,"denied, because the delay was not excessive and was for a permissible purpose., so the answer is D"
11996,C
11997,A
11998,D
11999,B 
12000,Answer: D
12001,C
12002,Not Sure
12003,A
12004,D
12005,A 
12006,B
12007,B
12008,A
12009,B
12010,"The Federal Rules of Evidence allow the admission of hearsay statements that were made for the purpose of medical diagnosis or treatment., so the answer is B"
12011,C
12012,D
12013,"recover nothing, because he was more at fault than the contractor., so the answer is A"
12014,Answer: D
12015,
12016,C
12017,A
12018,C
12019,Answer: D
12020,C
12021,C 
12022,A
12023,C
12024,C
12025,C
12026,A 
12027,Answer: C
12028,A
12029,A
12030,B
12031,B
12032,C
12033,B
12034,D
12035,Answer: B
12036,B
12037,B
12038,Answer: B
12039,Answer: D
12040,Answer: D
12041,A
12042,A
12043,C
12044,A
12045,Not Sure
12046,"Murder., so the answer is A"
12047,C 
12048,Answer: B
12049,Answer: A
12050,B
12051,D
12052,A
12053,Answer: D
12054,C
12055,A
12056,B
12057,Answer: C
12058,C
12059,D
12060,"admissible as an admission., so the answer is A"
12061,D
12062,C
12063,A
12064,C
12065,C
12066,Answer: C
12067,D
12068,Answer: C
12069,"constitutional, because it protects a legitimate state interest., so the answer is A"
12070,"Yes, because the dealer withheld material information intentionally and knowingly misrepresented the condition of the car., so the answer is A"
12071,"Yes, because this is an objectionable question based on pure speculation., so the answer is A"
12072,A
12073,Answer: D
12074,Answer: B
12075,D
12076,"Yes, because the statement indicates that the witness' attention was always focused on feeding the pigeons., so the answer is C"
12077,Answer: B
12078,B
12079,Answer: C
12080,D
12081,D
12082,A
12083,Answer: C
12084,A
12085,"constitutional, as nonviolative of the First Amendment's establishment clause., so the answer is C"
12086,A
12087,A
12088,D
12089,C
12090,A
12091,A
12092,Answer: C
12093,C 
12094,Answer: C
12095,D
12096,D
12097,D
12098,A
12099,B
12100,D
12101,Answer: C
12102,Answer: C
12103,C
12104,C
12105,Answer: D
12106,B 
12107,C
12108,B 
12109,Answer: A
12110,D
12111,None of the above
12112,None of the above
12113,C
12114,Answer: B
12115,A
12116,B
12117,C
12118,Answer: A
12119,Answer: B
12120,A 
12121,A
12122,A
12123,B
12124,B
12125,B 
12126,D 
12127,Answer: D
12128,B
12129,A
12130,
12131,A
12132,"granted, because the verdicts are legally inconsistent and should lead to an acquittal of both charges., so the answer is B"
12133,B 
12134,Not Sure
12135,B 
12136,D
12137,D
12138,
12139,D
12140,A
12141,C
12142,Answer: A
12143,Answer: B
12144,None of the above
12145,Answer: A
12146,D
12147,"Yes, there was a lack of additional consideration under the pre-existing duty rule so that the modification was invalid and the original price was still valid., so the answer is B"
12148,C
12149,B
12150,Answer: C
12151,B
12152,C
12153,Answer: C
12154,Answer: D
12155,D
12156,
12157,Answer: B
12158,C
12159,B
12160,Answer: B
12161,B
12162,C
12163,Answer: C
12164,C 
12165,Answer: C
12166,C
12167,B
12168,D
12169,Answer: D
12170,Answer: C
12171,B
12172,A
12173,D
12174,B 
12175,D
12176,B
12177,D
12178,Answer: D
12179,C
12180,D 
12181,Answer: C
12182,B
12183,D
12184,C
12185,D
12186,D 
12187,D
12188,B 
12189,D
12190,Answer: A
12191,D
12192,D
12193,B 
12194,B
12195,C 
12196,B
12197,
12198,Answer: A
12199,B
12200,D
12201,C
12202,D
12203,C
12204,C
12205,C
12206,B
12207,Answer: B
12208,C 
12209,D
12210,A
12211,B
12212,None of the above
12213,C
12214,D
12215,D
12216,D
12217,C
12218,D
12219,B 
12220,A
12221,C
12222,D
12223,D
12224,C
12225,C
12226,B
12227,Answer: D
12228,C
12229,D
12230,Answer: A
12231,Answer: C
12232,D
12233,Answer: D
12234,Answer: B
12235,Answer: A
12236,B
12237,D
12238,D
12239,D
12240,Answer: C
12241,Answer: B
12242,A
12243,D
12244,D
12245,Answer: A
12246,B
12247,D
12248,B
12249,D
12250,B
12251,B
12252,Answer: D
12253,B 
12254,Answer: D
12255,
12256,Answer: D
12257,B
12258,A
12259,A
12260,D
12261,Answer: D
12262,
12263,D 
12264,C
12265,B
12266,A
12267,C
12268,A
12269,C
12270,A
12271,Answer: D
12272,B 
12273,D
12274,"Melanocytes, so the answer is D"
12275,A
12276,Answer: C
12277,Answer: D
12278,C
12279,B
12280,Answer: D
12281,B
12282,C 
12283,B
12284,C
12285,Answer: C
12286,D
12287,Answer: C
12288,D 
12289,D
12290,A
12291,D
12292,Answer: D
12293,Answer: A
12294,D
12295,
12296,Answer: A
12297,B
12298,B
12299,Answer: A
12300,Answer: B
12301,D
12302,Answer: A
12303,Answer: D
12304,A
12305,A
12306,B
12307,B
12308,A
12309,A
12310,D
12311,Answer: B
12312,D
12313,Answer: D
12314,D
12315,D
12316,Answer: B
12317,Answer: A
12318,D
12319,Answer: B
12320,Answer: D
12321,D
12322,B
12323,Answer: C
12324,C
12325,B
12326,B
12327,C
12328,"Arteriovenous fistula, so the answer is B"
12329,Answer: A
12330,C
12331,D 
12332,D
12333,C
12334,C
12335,B
12336,Answer: C
12337,B
12338,D
12339,A
12340,B
12341,Answer: D
12342,A
12343,A
12344,B 
12345,Answer: D
12346,D 
12347,D
12348,Answer: B
12349,D
12350,C 
12351,D
12352,Answer: B
12353,A 
12354,"Androgen insensitivity, so the answer is A"
12355,D 
12356,A 
12357,A
12358,C
12359,Answer: C
12360,B
12361,A
12362,Answer: A
12363,C
12364,B
12365,B
12366,A
12367,
12368,A
12369,C
12370,
12371,C
12372,D
12373,D
12374,D
12375,Answer: C
12376,B
12377,A
12378,B
12379,A
12380,D 
12381,B
12382,C
12383,A
12384,C
12385,C
12386,"Ribosomal assembly, so the answer is D"
12387,Answer: D
12388,
12389,A
12390,B
12391,C 
12392,Answer: C
12393,A
12394,D
12395,Answer: D
12396,"Increased intensity of the murmur with deep inspiration, so the answer is B"
12397,A
12398,D
12399,Answer: A
12400,A
12401,C
12402,D
12403,D
12404,D
12405,Answer: D
12406,C
12407,A
12408,D 
12409,A
12410,C
12411,D
12412,D
12413,C 
12414,A
12415,C
12416,A
12417,D
12418,Answer: D
12419,Answer: A
12420,C
12421,D 
12422,A
12423,A
12424,C
12425,D
12426,"Heroin, so the answer is D"
12427,Answer: C
12428,C 
12429,C
12430,B
12431,A
12432,A
12433,D 
12434,D
12435,Not Sure
12436,Answer: D
12437,Answer: D
12438,B
12439,C
12440,B
12441,Answer: A
12442,B
12443,A
12444,A 
12445,A
12446,A 
12447,Answer: A
12448,D
12449,
12450,C
12451,D 
12452,B
12453,B
12454,C
12455,B
12456,A
12457,A
12458,B
12459,D
12460,Answer: B
12461,A
12462,A
12463,A
12464,B 
12465,C
12466,Answer: B
12467,B
12468,C
12469,D
12470,B
12471,C
12472,D
12473,Answer: D
12474,Answer: B
12475,C
12476,C
12477,B
12478,D 
12479,C
12480,D
12481,
12482,D
12483,Answer: C
12484,C
12485,
12486,D
12487,Answer: D
12488,D
12489,A 
12490,C 
12491,Answer: D
12492,D
12493,Answer: D
12494,A
12495,A
12496,A
12497,B
12498,A
12499,B
12500,B
12501,Answer: B
12502,C 
12503,A
12504,Answer: B
12505,D
12506,D
12507,Answer: B
12508,B
12509,C
12510,C
12511,A 
12512,C
12513,B 
12514,A
12515,C
12516,D
12517,B
12518,D
12519,Answer: A
12520,Answer: D
12521,Answer: D
12522,B
12523,Answer: D
12524,C 
12525,B 
12526,D
12527,A
12528,D
12529,A
12530,C
12531,"a measurable physiological change., so the answer is A"
12532,B
12533,Answer: B
12534,Answer: B
12535,A
12536,B
12537,D
12538,Answer: A
12539,A
12540,"substantia nigra., so the answer is C"
12541,Answer: A
12542,D
12543,D
12544,Answer: C
12545,Answer: B
